Date,Amount,Currency,Description,Category,Sub Category,Paid By
10/03/2025,166.97,GBP,Flixbus(Salzburg to Split),Vacation,Travel,
10/03/2025,543.77,GBP,Flight (Split to London),Vacation,Travel,
10/03/2025,57.00,GBP,Tesco,Food & Drinks,Grocery,
10/03/2025,100.00,GBP,India ac,Saving,Saving,
10/03/2025,35.00,GBP,Sky Digital,Utility,TV & Broadband,
10/03/2025,10.00,GBP,ParentPay,Food & Drinks,Grocery,
11/03/2025,5.00,GBP,Trainline(Vienna to Split),Vacation,Travel,
11/03/2025,1.35,GBP,SPAR,Food & Drinks,Grocery,
11/03/2025,2.50,GBP,Bus,Transportation,Transport_Local,
11/03/2025,1.00,GBP,Omio(Salzburg to Vienna),Vacation,Travel,
11/03/2025,1.00,GBP,Omio(Prague to Salzburg),Vacation,Travel,
11/03/2025,72.04,GBP,Flixbus(Munich to Prague),Vacation,Travel,
12/03/2025,3.98,GBP,SPAR,Food & Drinks,Grocery,
12/03/2025,2.49,GBP,Google One,Other,Miscellaneous,
12/03/2025,53.00,GBP,Sky TV,Utility,TV & Broadband,
13/03/2025,6.99,GBP,Zee5,Entertainment,Subscription,
13/03/2025,10.00,GBP,ParentPay,Food & Drinks,Grocery,
13/03/2025,5.50,GBP,Bus,Transportation,Transport_Local,
14/03/2025,3.00,GBP,Tesco,Housing,Household Product,
14/03/2025,67.40,GBP,Tesco,Food & Drinks,Grocery,
15/03/2025,22.70,GBP,Bus,Transportation,Transport_Local,
15/03/2025,8.00,GBP,Sainsbury,Other,Shopping,
15/03/2025,20.00,GBP,Holi,Entertainment,Entry fee ,
15/03/2025,7.28,GBP,Chat,Food & Drinks,Take aways,
15/03/2025,7.00,GBP,Magica,Food & Drinks,Take aways,
15/03/2025,6.00,GBP,Madras Flavour,Food & Drinks,Take aways,
15/03/2025,7.50,GBP,Finns,Food & Drinks,Take aways,
15/03/2025,7.00,GBP,Gita,Other,Shopping,
15/03/2025,7.99,GBP,SPAR,Food & Drinks,Grocery,
16/03/2025,5.50,GBP,Bus,Transportation,Transport_Local,
16/03/2025,20.47,GBP,Best Food,Food & Drinks,Grocery,
16/03/2025,4.09,GBP,SPAR,Food & Drinks,Grocery,
17/03/2025,175.00,GBP,Council,Housing,Council Tax,
17/03/2025,15.00,GBP,TV License,Entertainment,Subscription,
18/03/2025,12.97,GBP,SPAR,Food & Drinks,Grocery,
18/03/2025,0.22,GBP,Sainsbury,Food & Drinks,Grocery,
19/03/2025,10.00,GBP,ParentPay,Food & Drinks,Grocery,
21/03/2025,3.25,GBP,Sainsbury,Food & Drinks,Grocery,
21/03/2025,7.00,GBP,SPAR,Food & Drinks,Grocery,
22/03/2025,22.40,GBP,Amazon ,Other,Miscellaneous,
22/03/2025,18.97,GBP,Tariq Halal,Food & Drinks,Grocery,
22/03/2025,10.54,GBP,Tesco,Housing,Household Product,
22/03/2025,54.94,GBP,Tesco,Food & Drinks,Grocery,
22/03/2025,22.06,GBP,Exotic ,Food & Drinks,Grocery,
23/03/2025,19.49,GBP,Amazon,Personal care,Clothing(other),
24/03/2025,10.00,GBP,Lyca,Utility,Phone Bill,
25/03/2025,5.00,GBP,Lyca,Utility,Phone Bill,
25/03/2025,2.50,GBP,Bus,Transportation,Transport_Local,
25/03/2025,3.80,GBP,M&S,Food & Drinks,Grocery,
26/03/2025,10.00,GBP,ParentPay,Food & Drinks,Grocery,
28/03/2025,81.57,GBP,Octopus ,Utility,Gas & Electricity,
28/03/2025,2.00,GBP,SPAR,Food & Drinks,Grocery,
29/03/2025,9.00,GBP,EE,Utility,Phone Bill,
29/03/2025,12.99,GBP,Youtube,Entertainment,Subscription,
29/03/2025,13.97,GBP,SPAR,Food & Drinks,Take aways,
29/03/2025,5.83,GBP,Boots,Personal care,Shopping,
29/03/2025,4.00,GBP,Bus,Transportation,Transport_Local,
30/03/2025,5.50,GBP,Bus,Transportation,Transport_Local,
30/03/2025,13.00,GBP,Haircut ,Personal care,Miscellaneous,
30/03/2025,1.35,GBP,Wenzels,Food & Drinks,Take aways,
30/03/2025,258.00,GBP,Specsaver,Personal care,Miscellaneous,
30/03/2025,58.00,GBP,Next,Personal care,Clothing(own),
30/03/2025,31.15,GBP,Next,Personal care,Clothing(other),
30/03/2025,14.00,GBP,M&S,Personal care,Clothing(other),
31/03/2025,9.03,GBP,SPAR,Food & Drinks,Grocery,
01/04/2025,13.49,GBP,Boots,Food & Drinks,Grocery,
01/04/2025,30.00,GBP,Tesco,Food & Drinks,Grocery,
01/04/2025,6.19,GBP,Tesco,Housing,Household Product,
01/04/2025,55.13,GBP,Exotic ,Food & Drinks,Grocery,
01/04/2025,10.00,GBP,ParentPay,Food & Drinks,Grocery,
02/04/2025,8.99,GBP,Prime,Entertainment,Subscription,
03/04/2025,35.00,GBP,RailCard,Transportation,Transport_Other,
04/04/2025,10.00,GBP,ParentPay,Food & Drinks,Grocery,
07/04/2025,47.50,GBP,B&M,Housing,Household Product,
07/04/2025,10.25,GBP,Exotic ,Food & Drinks,Grocery,
07/04/2025,13.29,GBP,Pharmacy,Personal care,Miscellaneous,
07/04/2025,30.46,GBP,Exotic ,Food & Drinks,Grocery,
07/04/2025,60.00,GBP,Tesco,Food & Drinks,Grocery,
07/04/2025,2.12,GBP,Tesco,Housing,Household Product,
07/04/2025,1.59,GBP,Google One,Entertainment,Subscription,
07/04/2025,1275.00,GBP,Rent,Housing,Rent,
08/04/2025,7.78,GBP,SPAR,Food & Drinks,Grocery,
09/04/2025,39.95,GBP,Amazon ,Other,Miscellaneous,
09/04/2025,23.56,GBP,Exotic ,Food & Drinks,Grocery,
09/04/2025,12.00,GBP,Tesco,Personal care,Clothing(other),
09/04/2025,16.69,GBP,Tesco,Housing,Household Product,
09/04/2025,31.41,GBP,Tesco,Food & Drinks,Grocery,
09/04/2025,2.50,GBP,Bus,Transportation,Transport_Local,
09/04/2025,22.59,GBP,Tariq Halal,Food & Drinks,Grocery,
09/04/2025,38.00,GBP,Sky,Utility,TV & Broadband,
10/04/2025,86.29,GBP,Trainline(Three Bridge),Transportation,Transport_Other,
10/04/2025,4.00,GBP,Bus,Transportation,Transport_Local,
11/04/2025,1.99,GBP,SPAR,Food & Drinks,Grocery,
11/04/2025,15.99,GBP,Amazon ,Other,Miscellaneous,
11/04/2025,2.00,GBP,Sainsbury,Food & Drinks,Grocery,
11/04/2025,5.50,GBP,Bus,Transportation,Transport_Local,
11/04/2025,22.43,GBP,Boots,Personal care,Miscellaneous,
12/04/2025,8.00,GBP,Water,Food & Drinks,Grocery,
12/04/2025,18.20,GBP,MetroBus,Transportation,Transport_Other,
12/04/2025,3.00,GBP,Bus,Transportation,Transport_Other,
12/04/2025,2.90,GBP,M&S,Food & Drinks,Grocery,
12/04/2025,8.10,GBP,Sainsbury,Housing,Household Product,
12/04/2025,5.50,GBP,Bus,Transportation,Transport_Local,
12/04/2025,6.99,GBP,Zee5,Entertainment,Subscription,
13/04/2025,3.50,GBP,Greegs,Food & Drinks,Take aways,
13/04/2025,4.14,GBP,Sainsbury,Food & Drinks,Grocery,
13/04/2025,19.00,GBP,Sainsbury,Housing,Household Product,
13/04/2025,3.50,GBP,Boots,Personal care,Miscellaneous,
13/04/2025,23.00,GBP,Primark,Personal care,Clothing(own),
13/04/2025,17.00,GBP,Primark,Personal care,Miscellaneous,
13/04/2025,3.70,GBP,SnappySnap,Other,Miscellaneous,
13/04/2025,22.40,GBP,M&S,Food & Drinks,Grocery,
13/04/2025,4.50,GBP,Bus,Transportation,Transport_Local,
14/04/2025,1.99,GBP,SPAR,Food & Drinks,Grocery,
14/04/2025,5.67,GBP,SPAR,Food & Drinks,Grocery,
14/04/2025,2.49,GBP,Google,Other,Miscellaneous,
14/04/2025,60.00,GBP,Sky,Utility,TV & Broadband,
15/04/2025,186.76,GBP,Reading Bus,Housing,Council tax,
15/04/2025,15.00,GBP,TV License,Entertainment,Subscription,
15/04/2025,4.00,GBP,Bus,Transportation,Transport_Local,
15/04/2025,10.65,GBP,Exotic ,Food & Drinks,Grocery,
15/04/2025,3.50,GBP,Poundland,Other,Shopping,
16/04/2025,17.10,GBP,Cafe Nero,Food & Drinks,Eating out,
16/04/2025,9.65,GBP,Boots,Housing,Household Product,
16/04/2025,8.00,GBP,Souvenir ,Vacation,Souvenirs,
16/04/2025,104.00,GBP,Cab,Vacation,Travel,
16/04/2025,25.63,GBP,Risto,Food & Drinks,Eating out,
16/04/2025,5.78,GBP,Forno,Food & Drinks,Take aways,
17/04/2025,10.75,GBP,Souvenir ,Vacation,Souvenirs,
17/04/2025,12.90,GBP,Scarpati,Food & Drinks,Take aways,
17/04/2025,8.60,GBP,Da Monica,Food & Drinks,Take aways,
18/04/2025,25.00,GBP,Appuhamy,Food & Drinks,Grocery,
18/04/2025,11.46,GBP,Appuhamy,Vacation,Souvenirs,
18/04/2025,20.00,GBP,Souvenir ,Vacation,Souvenirs,
19/04/2025,1.00,GBP,Souvenir ,Vacation,Souvenirs,
19/04/2025,18.29,GBP,Purse,Other,Miscellaneous,
19/04/2025,3.00,GBP,Souvenir ,Vacation,Souvenirs,
19/04/2025,8.00,GBP,Souvenir ,Vacation,Souvenirs,
19/04/2025,9.02,GBP,Griglieria,Food & Drinks,Take aways,
20/04/2025,10.29,GBP,Autogril,Other,Shopping,
20/04/2025,7.75,GBP,Souvenir ,Vacation,Souvenirs,
20/04/2025,6.70,GBP,Gilato,Food & Drinks,Eating out,
20/04/2025,13.00,GBP,Souvenir ,Vacation,Souvenirs,
21/04/2025,19.75,GBP,McD,Food & Drinks,Eating out,
21/04/2025,3.43,GBP,Souvenir ,Vacation,Souvenirs,
21/04/2025,2.06,GBP,Romantica,Food & Drinks,Grocery,
21/04/2025,20.00,GBP,Souvenir ,Vacation,Souvenirs,
21/04/2025,17.10,GBP,Costa,Food & Drinks,Eating out,
21/04/2025,92.50,GBP,Cab,Vacation,Travel,
22/04/2025,8.92,GBP,SPAR,Food & Drinks,Grocery,
22/04/2025,8.01,GBP,Amees kitchen ,Food & Drinks,Take aways,
22/04/2025,4.85,GBP,Sainsbury,Food & Drinks,Take aways,
23/04/2025,10.00,GBP,Lyca,Utility,Phone bill,
24/04/2025,5.00,GBP,Lyca,Utility,Phone bill,
24/04/2025,16.99,GBP,Amazon,Other,Miscellaneous,
24/04/2025,7.00,GBP,Bus,Transportation,Transport_Local,
24/04/2025,9.27,GBP,Tariq Halal,Food & Drinks,Grocery,
24/04/2025,100.00,GBP,Tesco,Other,Miscellaneous,
24/04/2025,50.20,GBP,Tesco,Food & Drinks,Grocery,
25/04/2025,10.00,GBP,ParentPay,Food & Drinks,Grocery,
25/04/2025,8.98,GBP,SPAR,Food & Drinks,Take aways,
25/04/2025,10.00,GBP,Corriendier kitchen,Food & Drinks,Eating out,
28/04/2025,3.50,GBP,Tesco,Food & Drinks,Grocery,
28/04/2025,26.16,GBP,Bestfood,Food & Drinks,Grocery,
28/04/2025,4.83,GBP,SPAR,Food & Drinks,Grocery,
28/04/2025,9.00,GBP,EE,Utility,Phone bill,
28/04/2025,1110.00,GBP,StarTour,Vacation,Sightseeing,
28/04/2025,81.57,GBP,Octopus ,Utility,Gas & Electricity,
29/04/2025,12.16,GBP,SPAR,Food & Drinks,Grocery,
29/04/2025,3.50,GBP,M&S,Food & Drinks,Grocery,
29/04/2025,12.99,GBP,Youtube ,Entertainment,Subscription,
30/04/2025,88.00,GBP,Disneyland ,Vacation,Attraction,
01/05/2025,10.00,GBP,ParentPay,Food & Drinks,Grocery,
01/05/2025,3.40,GBP,BUTT,Food & Drinks,Take aways,
01/05/2025,1.29,GBP,SPAR,Food & Drinks,Grocery,
02/05/2025,8.99,GBP,Amazon Prime,Entertainment,Subscription,
02/05/2025,15.81,GBP,Tariq Halal,Food & Drinks,Grocery,
02/05/2025,60.87,GBP,Tesco,Food & Drinks,Grocery,
02/05/2025,14.83,GBP,Tesco,Housing,Household Product,
02/05/2025,1.99,GBP,SPAR,Food & Drinks,Grocery,
03/05/2025,5.50,GBP,Bus,Transportation,Transport_Local,
03/05/2025,1.59,GBP,Google,Entertainment,Subscription,
03/05/2025,10.55,GBP,M&S,Food & Drinks,Take aways,
04/05/2025,3.00,GBP,Monzo Plan,Other,Miscellaneous,
04/05/2025,43.21,GBP,Exotic ,Food & Drinks,Grocery,
04/05/2025,5.50,GBP,Bus,Transportation,Transport_Local,
05/05/2025,17.99,GBP,Suprerdrug,Personal care,Miscellaneous,
06/05/2025,1275.00,GBP,Rent,Housing,Rent,
07/05/2025,10.00,GBP,ParentPay,Food & Drinks,Grocery,
07/05/2025,0.34,GBP,Sainsbury,Food & Drinks,Grocery,
07/05/2025,8.68,GBP,SPAR,Food & Drinks,Grocery,
08/05/2025,64.44,GBP,FlixBus(To Split),Vacation,Travel,
08/05/2025,38.50,GBP,Louvre,Vacation,Attraction,
09/05/2025,46.00,GBP,Sky Digital,Utility,TV & Broadband,
09/05/2025,0.25,GBP,Sainsbury,Food & Drinks,Grocery,
09/05/2025,10.40,GBP,Tesco,Other,Shopping,
09/05/2025,5.00,GBP,Tesco,Housing,Household Product,
09/05/2025,62.26,GBP,Tesco,Food & Drinks,Grocery,
10/05/2025,2.59,GBP,Exotic ,Food & Drinks,Grocery,
10/05/2025,5.50,GBP,Bus,Transportation,Transport_Local,
10/05/2025,6.50,GBP,Sainsbury,Other,Shopping,
10/05/2025,2.68,GBP,Card factory ,Other,Shopping,
10/05/2025,45.95,GBP,Corriendier kitchen,Food & Drinks,Eating out,
11/05/2025,6.98,GBP,Exotic ,Housing,Household Product,
11/05/2025,21.41,GBP,Exotic ,Food & Drinks,Grocery,
11/05/2025,134.96,GBP,Lenskart,Other,Miscellaneous,
13/05/2025,10.00,GBP,ParentPay,Food & Drinks,Grocery,
14/05/2025,60.00,GBP,Sky,Utility,TV & Broadband,
14/05/2025,6.48,GBP,SPAR,Food & Drinks,Grocery,
15/05/2025,184.00,GBP,Council Tax,Housing,Council Tax,
15/05/2025,15.00,GBP,TV License ,Entertainment,Subscription,
15/05/2025,3.40,GBP,Butts Conveniance ,Food & Drinks,Grocery,
15/05/2025,65.47,GBP,Omio,Vacation,Travel,
15/05/2025,107.97,GBP,Omio,Vacation,Travel,
15/05/2025,67.00,GBP,EuroStar,Vacation,Travel,
16/05/2025,3.40,GBP,Tesco,Personal care,Miscellaneous,
16/05/2025,4.25,GBP,Tesco,Housing,Household Product,
16/05/2025,31.04,GBP,Tesco,Food & Drinks,Grocery,
16/05/2025,12.63,GBP,Tariq Halal,Food & Drinks,Grocery,
16/05/2025,11.60,GBP,Flix bus,Vacation,Travel,
17/05/2025,5.50,GBP,Bus,Transportation,Transport_Local,
17/05/2025,98.40,GBP,Omio,Vacation,Travel,
17/05/2025,2.00,GBP,Omio,Vacation,Travel,
17/05/2025,44.18,GBP,Exotic ,Food & Drinks,Grocery,
17/05/2025,12.50,GBP,M&S,Food & Drinks,Take aways,
17/05/2025,5.50,GBP,Boots,Personal care,Miscellaneous,
17/05/2025,42.00,GBP,M&S,Personal care,Clothing(other),
18/05/2025,6.19,GBP,SPAR,Food & Drinks,Grocery,
18/05/2025,78.00,GBP,Driving,Other,Miscellaneous,
20/05/2025,1.99,GBP,SPAR,Food & Drinks,Grocery,
23/05/2025,10.00,GBP,Lyca,Food & Drinks,Grocery,
23/05/2025,2.50,GBP,Snappy ,Other,Miscellaneous,
23/05/2025,4.50,GBP,Primark,Personal care,Clothing(other),
23/05/2025,3.50,GBP,Sainsbury,Housing,Household Product,
23/05/2025,6.75,GBP,M&S,Food & Drinks,Take aways,
23/05/2025,1.99,GBP,SPAR,Food & Drinks,Grocery,
24/05/2025,135.00,GBP,Cab,Vacation,Travel,
24/05/2025,20.22,GBP,Pret,Food & Drinks,Grocery,
24/05/2025,4.21,GBP,Mini Europe ,Vacation,Souvenirs ,
24/05/2025,2.50,GBP,Belgium souvenirs ,Vacation,Souvenirs ,
24/05/2025,1.50,GBP,Antrwep souvenirs ,Vacation,Souvenirs ,
24/05/2025,5.66,GBP,Water,Food & Drinks,Grocery,
24/05/2025,19.28,GBP,Chocoland,Vacation,Souvenirs ,
24/05/2025,5.00,GBP,Lyca,Utility,Phone Bill,
25/05/2025,7.73,GBP,Madurodam Souv,Vacation,Souvenirs ,
25/05/2025,7.79,GBP,Zaanse Souv,Vacation,Souvenirs ,
25/05/2025,12.59,GBP,Henri Willig cheese,Vacation,Souvenirs ,
25/05/2025,0.84,GBP,Toilet,Other,Miscellaneous,
25/05/2025,0.84,GBP,Toilet,Other,Miscellaneous,
25/05/2025,18.32,GBP,McD,Food & Drinks,Eating out,
25/05/2025,1.69,GBP,Amsterdam Souv,Vacation,Souvenirs ,
25/05/2025,16.56,GBP,Fletcher,Food & Drinks,Take aways,
26/05/2025,18.86,GBP,Burger King,Food & Drinks,Eating out,
26/05/2025,10.95,GBP,Bruggs Souv,Vacation,Souvenirs ,
26/05/2025,1.26,GBP,Bruggs Souv,Vacation,Souvenirs ,
26/05/2025,3.00,GBP,Toilet,Other,Miscellaneous,
26/05/2025,3.71,GBP,Esso,Food & Drinks,Take aways,
26/05/2025,21.47,GBP,Garedumidi,Food & Drinks,Take aways,
26/05/2025,26.99,GBP,Amazon,Other,Shopping,
26/05/2025,5.60,GBP,TFL,Transportation,Transport_Local,
26/05/2025,41.10,GBP,Train ,Vacation,Travel,
26/05/2025,17.50,GBP,Taxi,Vacation,Travel,
27/05/2025,11.04,GBP,Amazon,Housing,Household Product,
28/05/2025,81.57,GBP,Octopus ,Utility,Gas & Electricity,
28/05/2025,9.00,GBP,EE,Utility,Phone Bill,
28/05/2025,5.49,GBP,Tariq Halal,Food & Drinks,Grocery,
28/05/2025,39.13,GBP,Tesco,Food & Drinks,Grocery,
28/05/2025,21.00,GBP,Tesco,Food & Drinks,Grocery,
28/05/2025,7.24,GBP,SPAR,Food & Drinks,Grocery,
28/05/2025,4.00,GBP,Bus,Transportation,Transport_Local,
28/05/2025,26.00,GBP,Opera House,Vacation,Attraction,
29/05/2025,12.99,GBP,Youtube,Entertainment,Subscription,
29/05/2025,1.99,GBP,SPAR,Food & Drinks,Grocery,
30/05/2025,29.00,GBP,Cake,Food & Drinks,Take aways,
30/05/2025,5.50,GBP,Bus,Transportation,Transport_Local,
30/05/2025,16.90,GBP,Primark,Personal care,Clothing(other),
30/05/2025,3.28,GBP,Card factory ,Other,Shopping,
30/05/2025,1.69,GBP,SPAR,Food & Drinks,Grocery,
30/05/2025,12.00,GBP,Exotic ,Food & Drinks,Grocery,
30/05/2025,10.80,GBP,Tariq Halal,Food & Drinks,Grocery,
30/05/2025,10.86,GBP,Tesco,Food & Drinks,Grocery,
31/05/2025,1.99,GBP,SPAR,Food & Drinks,Grocery,
31/05/2025,18.00,GBP,Tesco,Food & Drinks,Grocery,
31/05/2025,78.00,GBP,Car,Other,Miscellaneous,
31/05/2025,4.00,GBP,Bus,Transportation,Transport_Local,
31/05/2025,1.80,GBP,ChaiPaani,Food & Drinks,Take aways,
31/05/2025,300.00,GBP,India,Saving,Saving,
01/06/2025,39.71,GBP,Exotic ,Food & Drinks,Grocery,
01/06/2025,10.90,GBP,Tariq Halal,Food & Drinks,Grocery,
01/06/2025,8.00,GBP,Tesco,Personal care,Miscellaneous,
01/06/2025,8.00,GBP,Tesco,Housing,Household Product,
01/06/2025,4.00,GBP,Tesco,Food & Drinks,Grocery,
01/06/2025,4.50,GBP,Tesco,Housing,Household Product,
01/06/2025,5.69,GBP,Tesco,Food & Drinks,Grocery,
01/06/2025,2.64,GBP,SPAR,Housing,Household Product,
01/06/2025,8.99,GBP,Prime,Entertainment,Subscription,
03/06/2025,2.39,GBP,Sainsbury,Food & Drinks,Grocery,
03/06/2025,24.00,GBP,Bus,Transportation,Transport_Local,
03/06/2025,4.49,GBP,Exotic ,Food & Drinks,Grocery,
03/06/2025,4.90,GBP,Bus,Transportation,Transport_Local,
03/06/2025,1.99,GBP,SPAR,Food & Drinks,Grocery,
05/06/2025,10.00,GBP,ParentPay,Food & Drinks,Grocery,
05/06/2025,10.00,GBP,EuroStar,Vacation,Travel,
05/06/2025,1.59,GBP,Google ,Entertainment,Subscription,
05/06/2025,5.19,GBP,SPAR,Food & Drinks,Grocery,
05/06/2025,3.48,GBP,SPAR,Food & Drinks,Grocery,
06/06/2025,1275.00,GBP,Rent,Housing,Rent,
06/06/2025,4.90,GBP,Bus,Transportation,Transport_Local,
06/06/2025,2.49,GBP,Google ,Entertainment,Subscription,
06/06/2025,16.60,GBP,Tesco,Housing,Household Product,
06/06/2025,56.15,GBP,Tesco,Food & Drinks,Grocery,
07/06/2025,41.81,GBP,castle,Vacation,Attraction,
07/06/2025,38.88,GBP,Exotic ,Food & Drinks,Grocery,
08/06/2025,4.40,GBP,SPAR,Food & Drinks,Grocery,
09/06/2025,46.00,GBP,Sky,Utility,TV & Broadband,
10/06/2025,13.95,GBP,School photo,Other,Miscellaneous,
10/06/2025,0.31,GBP,Sainsbury,Food & Drinks,Grocery,
10/06/2025,7.00,GBP,Amazon,Other,Shopping,
11/06/2025,10.00,GBP,ParentPay,Food & Drinks,Grocery,
11/06/2025,6.99,GBP,Zee5,Entertainment,Subscription,
11/06/2025,1.99,GBP,SPAR,Food & Drinks,Grocery,
12/06/2025,60.00,GBP,Sky,Utility,TV & Broadband,
12/06/2025,2.49,GBP,Google ,Other,Miscellaneous,
13/06/2025,2.12,GBP,Sainsbury,Food & Drinks,Grocery,
13/06/2025,15.70,GBP,Boots,Personal care,Miscellaneous,
13/06/2025,5.00,GBP,Bus,Transportation,Transport_Local,
13/06/2025,6.19,GBP,Sainsbury,Food & Drinks,Grocery,
13/06/2025,2.10,GBP,Greegs,Food & Drinks,Take aways,
13/06/2025,21.18,GBP,Tariq Halal,Food & Drinks,Grocery,
13/06/2025,7.00,GBP,Tesco,Housing,Household Product,
13/06/2025,66.54,GBP,Tesco,Food & Drinks,Grocery,
14/06/2025,24.00,GBP,ASDA,Housing,Household Product,
14/06/2025,3.97,GBP,ASDA,Food & Drinks,Grocery,
14/06/2025,78.00,GBP,Car,Other,Miscellaneous,
15/06/2025,2.49,GBP,SPAR,Food & Drinks,Grocery,
16/06/2025,15.00,GBP,TV licence ,Entertainment,Subscription,
16/06/2025,184.00,GBP,Council Tax,Housing,Council Tax,
17/06/2025,10.00,GBP,ParentPay,Food & Drinks,Grocery,
17/06/2025,6.68,GBP,SPAR,Food & Drinks,Grocery,
18/06/2025,18.64,GBP,Exotic ,Food & Drinks,Grocery,
19/06/2025,7.59,GBP,SPAR,Food & Drinks,Take aways,
20/06/2025,0.27,GBP,Sainsbury,Food & Drinks,Grocery,
20/06/2025,3.65,GBP,SPAR,Food & Drinks,Grocery,
20/06/2025,2.59,GBP,SPAR,Food & Drinks,Grocery,
20/06/2025,12.45,GBP,Tesco ,Housing,Household Product,
20/06/2025,75.13,GBP,Tesco,Food & Drinks,Grocery,
20/06/2025,2.60,GBP,Bus,Transportation,Transport_Local,
22/06/2025,10.00,GBP,Lyca,Utility,Phone Bill,
22/06/2025,1.29,GBP,SPAR,Food & Drinks,Grocery,
22/06/2025,48.00,GBP,Exotic ,Food & Drinks,Grocery,
22/06/2025,6.72,GBP,Amees Kitchen,Food & Drinks,Take aways,
22/06/2025,78.00,GBP,Driving ,Other,Miscellaneous,
23/06/2025,10.00,GBP,ParentPay,Food & Drinks,Grocery,
23/06/2025,5.00,GBP,Lyca,Utility,Phone Bill,
24/06/2025,13.49,GBP,Boots,Personal care,Miscellaneous,
24/06/2025,4.19,GBP,SPAR,Food & Drinks,Grocery,
25/06/2025,25.18,GBP,Get Your Guide,Vacation,Sightseeing,
25/06/2025,5.60,GBP,Bus,Transportation,Transport_Local,
26/06/2025,1.90,GBP,SPAR,Food & Drinks,Grocery,
26/06/2025,8.00,GBP,SnappySnap,Other,Miscellaneous,
26/06/2025,323.00,GBP,Paris Hotel,Vacation,Accommodation,
27/06/2025,10.00,GBP,ParentPay,Food & Drinks,Grocery,
27/06/2025,9.00,GBP,EE,Utility,Phone Bill,
27/06/2025,2.62,GBP,Sainsbury,Food & Drinks,Grocery,
27/06/2025,10.96,GBP,SPAR,Food & Drinks,Grocery,
27/06/2025,0.90,GBP,Sainsbury,Food & Drinks,Grocery,
27/06/2025,4.90,GBP,Bus,Transportation,Transport_Local,
27/06/2025,42.40,GBP,Train,Vacation,Travel,
27/06/2025,7.00,GBP,M&S Food,Food & Drinks,Take aways,
27/06/2025,18.89,GBP,St Pancras shop,Housing,Household Product,
27/06/2025,5.80,GBP,TFL,Transportation,Transport_Local,
27/06/2025,39.00,GBP,G7,Vacation,Travel,
28/06/2025,8.90,GBP,Paris City fee,Vacation,Accommodation,
28/06/2025,4.50,GBP,Souvenir ,Vacation,Souvenirs ,
28/06/2025,4.50,GBP,Souvenir,Vacation,Souvenirs ,
28/06/2025,4.00,GBP,Souvenir(Hat),Vacation,Souvenirs ,
28/06/2025,8.00,GBP,Souvenir (Montmarte),Vacation,Souvenirs ,
28/06/2025,37.21,GBP,RATP,Vacation,Travel,
28/06/2025,7.81,GBP,Res at Louvre ,Food & Drinks,Eating Out,
28/06/2025,5.05,GBP,Shop at Louvre,Vacation,Souvenirs ,
28/06/2025,14.54,GBP,McD,Food & Drinks,Eating Out,
28/06/2025,1.71,GBP,Goanash,Food & Drinks,Take aways,
28/06/2025,7.51,GBP,Franpix,Food & Drinks,Take aways,
28/06/2025,17.13,GBP,McD,Food & Drinks,Eating Out,
29/06/2025,7.87,GBP,Chatelet,Food & Drinks,Take aways,
29/06/2025,30.79,GBP,Disney Luggage,Vacation,Attraction,
29/06/2025,18.25,GBP,Disney Lunch,Food & Drinks,Eating Out,
29/06/2025,2.99,GBP,Disney Coffee ,Food & Drinks,Take aways,
29/06/2025,3.71,GBP,Diney Popcorn,Food & Drinks,Take aways,
29/06/2025,8.00,GBP,Disney Icecream,Food & Drinks,Take aways,
29/06/2025,22.35,GBP,Disney Dinner,Food & Drinks,Eating Out,
30/06/2025,13.00,GBP,Food at Disney Studio,Food & Drinks,Eating Out,
30/06/2025,5.56,GBP,McD,Food & Drinks,Eating Out,
30/06/2025,81.57,GBP,Octopus ,Utility,Gas & Electricity,
30/06/2025,10.00,GBP,EE,Utility,Phone Bill,
30/06/2025,12.99,GBP,Google,Entertainment,Subscription,
30/06/2025,16.99,GBP,Amazon,Housing,Household Product,
30/06/2025,18.99,GBP,Paris FR,Food & Drinks,Take aways,
30/06/2025,42.40,GBP,Trainline,Vacation,Souvenirs ,
30/06/2025,14.90,GBP,Burger King,Food & Drinks,Take aways,
30/06/2025,11.80,GBP,Taxi,Transportation,Transport_Local,
30/06/2025,5.60,GBP,TFL,Transportation,Transport_Local,
02/07/2025,5.48,GBP,Sainsbury,Food & Drinks,Grocery,
02/07/2025,8.99,GBP,Prime,Entertainment,Subscription,
03/07/2025,10.00,GBP,ParentPay,Food & Drinks,Grocery,
03/07/2025,1.59,GBP,Google One,Entertainment,Subscription,
03/07/2025,3.25,GBP,SPAR,Food & Drinks,Grocery,
04/07/2025,1.98,GBP,Sainsbury,Food & Drinks,Grocery,
04/07/2025,3.00,GBP,Monzo,Other,Miscellaneous,
04/07/2025,19.92,GBP,Tariq Halal,Food & Drinks,Grocery,
04/07/2025,13.15,GBP,Tesco,Housing,Household Product,
04/07/2025,5.20,GBP,Tesco,Personal care,Miscellaneous,
04/07/2025,63.87,GBP,Tesco,Food & Drinks,Grocery,
05/07/2025,6.83,GBP,SPAR,Food & Drinks,Grocery,
05/07/2025,49.36,GBP,Exotic ,Food & Drinks,Grocery,
06/07/2025,24.99,GBP,Amazon,Housing,Household Product,
07/07/2025,1200.00,GBP,Rent,Housing,Rent,
07/07/2025,1.59,GBP,Google One,Entertainment,Subscription,
